phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2026-01-14T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-14T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-14T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-14T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-14T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-15T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-15T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-15T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-15T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-15T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-15T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-16T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-16T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-16T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-16T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-16T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-16T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-17T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-17T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-17T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-17T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-17T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-17T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-18T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-18T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-18T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-18T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-18T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-18T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-19T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-19T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-19T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-19T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-19T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-19T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-20T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-20T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-20T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-20T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-20T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-20T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-21T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-21T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-21T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-21T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-21T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-21T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-22T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-22T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-22T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-22T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-22T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-22T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-23T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-23T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-23T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-23T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-23T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-23T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-24T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-24T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-24T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-24T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-24T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-24T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-25T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-25T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-25T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-25T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-25T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-25T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-26T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-26T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-26T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-26T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-26T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-26T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-27T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-27T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-27T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-27T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-27T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-27T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-28T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-28T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-28T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-28T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-28T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-28T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-29T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-29T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-29T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-29T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-29T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-29T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-30T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-30T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-30T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-30T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-30T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-30T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-31T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-31T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-31T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-31T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-31T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-01-31T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-01T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-01T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-01T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-01T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-01T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-01T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-02T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-02T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-02T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-02T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-02T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-02T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-03T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-03T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-03T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-03T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-03T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-03T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-04T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-04T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-04T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-04T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-04T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-04T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-05T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-05T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-05T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-05T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-05T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-05T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-06T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-06T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-06T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-06T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-06T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-06T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-07T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-07T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-07T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-07T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-07T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-07T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-08T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-08T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-08T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-08T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-08T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-08T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-09T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-09T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-09T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-09T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-09T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-09T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-10T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-10T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-10T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-10T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-10T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-10T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-11T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-11T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-11T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-11T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-11T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-11T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-12T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-12T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-12T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-12T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-12T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-12T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-13T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-13T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-13T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-13T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-13T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-13T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-14T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-14T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-14T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-14T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-14T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-14T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-15T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-15T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-15T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-15T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-15T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-15T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-16T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-16T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-16T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-16T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-16T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-16T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-17T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-17T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-17T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-17T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-17T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-17T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-18T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-18T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-18T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-18T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-18T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-18T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-19T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-19T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-19T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-19T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-19T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-19T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-20T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-20T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-20T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-20T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-20T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-20T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-21T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-21T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-21T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-21T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-21T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-21T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-22T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-22T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-22T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-22T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-22T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-22T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-23T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-23T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-23T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-23T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-23T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-23T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-24T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-24T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-24T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-24T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-24T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-24T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-25T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-25T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-25T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-25T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-25T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-25T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-26T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-26T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-26T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-26T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-26T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-26T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-27T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-27T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-27T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-27T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-27T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-27T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-28T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-28T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-28T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-28T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-28T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-02-28T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-01T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-01T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-01T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-01T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-01T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-01T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-02T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-02T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-02T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-02T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-02T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-02T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-03T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-03T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-03T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-03T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-03T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-03T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-04T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-04T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-04T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-04T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-04T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-04T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-05T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-05T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-05T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-05T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-05T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-05T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-06T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-06T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-06T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-06T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-06T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-06T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-07T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-07T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-07T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-07T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-07T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-07T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-08T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-08T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-08T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-08T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-08T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-08T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2026-03-09T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
